Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Fred Warner,/W/WarnFr00.htm,OLB,0,2,2019,True
T.J. Watt,/W/WattT.00.htm,OLB,0,3,2019,True
Brandon Watts,/W/WattBr00.htm,OLB,0,2,2015,False
Stephen Weatherly,/W/WeatSt00.htm,OLB,0,4,2019,True
Tahir Whitehead,/W/WhitTa00.htm,OLB,0,8,2019,True
Kyle Wilber,/W/WilbKy00.htm,OLB,0,8,2019,True
Antwione Williams,/W/WillAn01.htm,OLB,0,1,2016,False
Jabara Williams,/W/WillJa12.htm,OLB,0,2,2012,False
Jacquian Williams,/W/WillJa02.htm,OLB,0,4,2014,False
Tim Williams,/W/WillTi00.htm,OLB,0,3,2019,True
Trevardo Williams,/W/WillTr02.htm,OLB,0,1,2014,False
Martez Wilson,/W/WilsMa01.htm,OLB,0,3,2013,False
Chris Worley,/W/WorlCh00.htm,OLB,0,1,2018,False
Jordan Zumwalt,/Z/ZumwJo00.htm,OLB,0,1,2014,False
