Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Josh Evans,/E/EvanJo23.htm,DT,0,10,2004,False
Mike Evans,/E/EvanMi21.htm,DT-DE,0,1,1992,False
Dick Evey,/E/EveyDi20.htm,DT-DE-G,0,8,1971,False
Isame Faciane,/F/FaciIs00.htm,DT,0,1,2014,False
Nick Fairley,/F/FairNi00.htm,DT,0,6,2016,False
Hebron Fangupo,/F/FangHe00.htm,DT,0,3,2014,False
Mike Fanning,/F/FannMi20.htm,DT-DE-NT,0,10,1984,False
Stan Fanning,/F/FannSt20.htm,T-DE-DT,0,5,1964,False
Ledio Fanucchi,/F/FanuLe20.htm,T-DT,0,1,1954,False
D'Marco Farr,/F/FarrDM20.htm,DT,0,7,2000,False
Curt Farrier,/F/FarrCu20.htm,DT,0,3,1965,False
Mario Fatafehi,/F/FataMa20.htm,DT,0,4,2004,False
Folorunso Fatukasi,/F/FatuFo00.htm,DT,0,2,2019,True
Jeff Faulkner,/F/FaulJe20.htm,DE-DT,0,10,1996,False
Wilson Faumuina,/F/FaumWi20.htm,DT-DE-NT,0,5,1981,False
Ron Faurot,/F/FaurRo20.htm,DE-DT,0,2,1985,False
Ego Ferguson,/F/FergEg00.htm,DT,0,2,2015,False
Gene Ferguson,/F/FergGe20.htm,T-DT,0,4,1972,False
Jason Ferguson,/F/FergJa21.htm,DT-NT,0,13,2009,False
Ron Fernandes,/F/FernRo20.htm,DE-DT,0,4,1979,False
Manny Fernandez,/F/FernMa20.htm,DT-DE,0,8,1975,False
Lou Ferry,/F/FerrLo20.htm,DT-T,0,7,1955,False
Edgar Fields,/F/FielEd20.htm,DT-DE,0,5,1981,False
George Fields,/F/FielGe20.htm,DT-DE,0,2,1961,False
Jeff Fields,/F/FielJe20.htm,DT,0,1,1995,False
Ronald Fields,/F/FielRo20.htm,DT,0,7,2011,False
Steve Fifita,/F/FifiSt99.htm,DT,0,1,2007,False
Tevita Finau,/F/FinaTe00.htm,DT,0,3,2014,False
Tom Finnin,/F/FinnTo20.htm,DT,0,5,1957,False
Roger Finnie,/F/FinnRo20.htm,T-G-DT,0,11,1979,False
Gary Finneran,/F/FinnGa20.htm,DE-DT,0,2,1961,False
Bill Fischer,/F/FiscBi00.htm,T-G-DT,0,5,1953,False
Ray Fisher,/F/FishRa20.htm,DT-T-G,0,1,1959,False
Jason Fisk,/F/FiskJa20.htm,DT-NT,0,12,2006,False
Jim Flanigan,/F/FlanJi21.htm,DT,0,10,2003,False
Sharrif Floyd,/F/FloySh00.htm,DT,0,4,2016,False
Andre Fluellen,/F/FlueAn99.htm,DT,0,8,2015,False
Albert Fontenot,/F/FontAl20.htm,DE-DT,0,9,2001,False
Dan Footman,/F/FootDa20.htm,DE-DT-NT,0,6,1998,False
Henry Ford,/F/FordHe21.htm,DT-DE,0,10,2003,False
Poona Ford,/F/FordPo00.htm,DT,0,2,2019,True
Bill Forester,/F/ForeBi00.htm,LB-MG-DT,0,11,1963,False
Eric Foster,/F/FostEr20.htm,DT,0,4,2011,False
Jerome Foster,/F/FostJe20.htm,DE-DT,0,5,1987,False
Mike Fox,/F/FoxxMi20.htm,DE-DT-NT,0,9,1998,False
Aubrayo Franklin,/F/FranAu20.htm,DT,0,11,2013,False
Paul Frase,/F/FrasPa20.htm,DE-DT-NT,0,11,1998,False
Simon Fraser,/F/FrasSi20.htm,DE-DT,0,4,2008,False
Cliff Frazier,/F/FrazCl20.htm,DT,0,1,1977,False
Lorenzo Freeman,/F/FreeLo20.htm,NT-DT,0,5,1991,False
Ken Frost,/F/FrosKe20.htm,DT,0,2,1962,False
Dick Fugler,/F/FuglDi20.htm,T-DT,0,3,1954,False
Frank Fuller,/F/FullFr20.htm,DT-T-G-C-DE,0,11,1963,False
Mike Fultz,/F/FultMi20.htm,DT,0,5,1981,False
Steve Furness,/F/FurnSt20.htm,DT-DE,0,10,1981,False
Steve Gabbard,/G/GabbSt20.htm,DT,0,1,1991,False
Bob Gain,/G/GainBo00.htm,DT-DE-MG-T,0,13,1964,False
William Gaines,/G/GainWi20.htm,DT,0,4,1997,False
Dion Gales,/G/GaleDi00.htm,DT,0,1,2009,False
Ed Galigher,/G/GaliEd20.htm,DT-DE,0,7,1978,False
Dave Gallagher,/G/GallDa20.htm,DE-DT,0,6,1979,False
David Galloway,/G/GallDa21.htm,DT-DE-NT,0,9,1990,False
Rusty Ganas,/G/GanaRu20.htm,DT,0,1,1971,False
Mark Garalczyk,/G/GaraMa20.htm,DT-DE,0,2,1988,False
Jim Garcia,/G/GarcJi20.htm,DE-DT,0,4,1968,False
Daryl Gardener,/G/GardDa20.htm,DT,0,8,2003,False
Moe Gardner,/G/GardMo20.htm,DT-NT,0,6,1996,False
Winfield Garnett,/G/GarnWi20.htm,DT,0,1,2001,False
Dub Garrett,/G/GarrDu20.htm,G-DT,0,3,1950,False
Ron Gassert,/G/GassRo20.htm,DT,0,1,1962,False
Bruce Gaston,/G/GastBr00.htm,DT,0,2,2015,False
William Gay,/G/GayxWi20.htm,DE-DT-TE,0,11,1988,False
Jumpy Geathers,/G/GeatJu20.htm,DE-DT,0,13,1996,False
Kwame Geathers,/G/GeatKw00.htm,DT,0,2,2014,False
Bill George,/G/GeorBi00.htm,LB-G-MG-DT,1,15,1966,False
Steve George,/G/GeorSt20.htm,DT,0,3,1976,False
Gary Gibson,/G/GibsGa99.htm,DT-DE,0,7,2013,False
Oliver Gibson,/G/GibsOl20.htm,DT-NT,0,9,2003,False
Tom Gibson,/G/GibsTo20.htm,DE-DT,0,3,1991,False
Jarron Gilbert,/G/GilbJa99.htm,DT,0,4,2012,False
Sean Gilbert,/G/GilbSe00.htm,DT-DE,0,12,2003,False
George Gilchrist,/G/GilcGe20.htm,DT,0,1,1953,False
John Gill,/G/GillJo99.htm,DT,0,1,2009,False
Gale Gillingham,/G/GillGa00.htm,G-DT,0,11,1976,False
Thomas Gipson,/G/GipsTh20.htm,DT,0,1,1971,False
Kevin Givens,/G/GiveKe01.htm,DT,0,1,2019,True
Ryan Glasgow,/G/GlasRy00.htm,DT,0,3,2019,True
Clyde Glover,/G/GlovCl20.htm,DT,0,1,1987,False
La'Roi Glover,/G/GlovLa00.htm,DT-NT,0,13,2008,False
Rich Glover,/G/GlovRi20.htm,DT,0,3,1975,False
Tim Goad,/G/GoadTi20.htm,NT-DT,0,9,1996,False
Davon Godchaux,/G/GodcDa00.htm,DT,0,3,2019,True
Chris Godfrey,/G/GodfCh20.htm,G-T-DE-DT,0,9,1988,False
Robert Goff,/G/GoffRo20.htm,DE-DT-NT,0,9,1996,False
Willard Goff,/G/GoffWi20.htm,DT,0,3,1987,False
Dan Goich,/G/GoicDa20.htm,DT,0,5,1973,False
Bill Goldberg,/G/GoldBi20.htm,NT-DT,0,3,1994,False
Eddie Goldman,/G/GoldEd00.htm,DT,0,5,2019,True
John Goldsberry,/G/GoldJo21.htm,DT-T,0,2,1950,False
Bob Golic,/G/GoliBo00.htm,NT-DT-LB-DE,0,14,1992,False
Mike Golic,/G/GoliMi20.htm,DT-NT-DE,0,8,1993,False
Kedric Golston,/G/GolsKe20.htm,DT,0,11,2016,False
John Gonzaga,/G/GonzJo20.htm,T-G-DE-DT,0,11,1966,False
John Goodman,/G/GoodJo21.htm,DE-DT-NT,0,5,1985,False
Amon Gordon,/G/GordAm20.htm,DT,0,8,2011,False
John Gordon,/G/GordJo20.htm,DT,0,1,1972,False
Donald Goss,/G/GossDo20.htm,T-DT,0,1,1956,False
Adam Gotsis,/G/GotsAd00.htm,DT,0,4,2019,True
Gene Gossage,/G/GossGe20.htm,DE-DT-G,0,3,1962,False
Gene Grabosky,/G/GrabGe20.htm,DT,0,1,1960,False
Milt Graham,/G/GrahMi21.htm,T-DT,0,3,1963,False
Rufus Granderson,/G/GranRu20.htm,DT,0,1,1960,False
Darryl Grant,/G/GranDa20.htm,DT-G-C-T,0,11,1991,False
Ernest Grant,/G/GranEr20.htm,DT,0,3,2002,False
John Grant,/G/GranJo21.htm,DT-DE-NT,0,7,1979,False
Wes Grant,/G/GranWe20.htm,DE-DT,0,3,1973,False
Paul Grasmanis,/G/GrasPa20.htm,DT,0,10,2005,False
Dan Gray,/G/GrayDa20.htm,DT,0,1,1978,False
Moses Gray,/G/GrayMo20.htm,T-DT,0,2,1962,False
Bubba Green,/G/GreeBu21.htm,DT,0,1,1981,False
Curtis Green,/G/GreeCu20.htm,DE-DT-NT,0,9,1989,False
Howard Green,/G/GreeHo20.htm,DT,0,10,2011,False
Marcus Green,/G/GreeMa20.htm,DT,0,1,2006,False
Rasheem Green,/G/GreeRa01.htm,DT,0,2,2019,True
Joe Greene,/G/GreeJo02.htm,DT,1,13,1981,False
Forrest Gregg,/G/GregFo00.htm,T-G-DT,1,16,1971,False
Kelly Gregg,/G/GregKe20.htm,NT-DT,0,13,2011,False
Bill Gregory,/G/GregBi20.htm,DE-DT,0,10,1980,False
Damian Gregory,/G/GregDa20.htm,DT,0,4,2004,False
Rosey Grier,/G/GrieRo00.htm,DT-DE,0,12,1966,False
Cornelius Griffin,/G/GrifCo20.htm,DT,0,10,2009,False
Chubby Grigg,/G/GrigCh20.htm,DT-T,0,7,1952,False
Jerry Groom,/G/GrooJe00.htm,MG-DT-C-LB,0,5,1955,False
Elois Grooms,/G/GrooEl20.htm,DE-DT,0,13,1987,False
George Gross,/G/GrosGe20.htm,DT,0,5,1967,False
Lou Groza,/G/GrozLo20.htm,T-C-DT-K,1,22,1967,False
Dick Guesman,/G/GuesDi20.htm,DT-K,0,5,1964,False
Letroy Guion,/G/GuioLe99.htm,DT,0,9,2016,False
Mark Gunn,/G/GunnMa20.htm,DT-DE,0,6,1996,False
Riley Gunnels,/G/GunnRi20.htm,DT-DE,0,7,1966,False
Rodney Gunter,/G/GuntRo00.htm,DT,0,5,2019,True
Buck Gurley,/G/GurlBu20.htm,DT,0,1,2002,False
Buzz Guy,/G/GuyxBu20.htm,G-T-DT,0,4,1961,False
Lawrence Guy,/G/GuyxLa00.htm,DT,0,8,2019,True
Gary Hadd,/H/HaddGa20.htm,DT-NT,0,2,1989,False
Ra'Shede Hageman,/H/HageRa00.htm,DT,0,3,2016,True
Carl Hairston,/H/HairCa20.htm,DE-DT-LB,0,15,1990,False
John Haines,/H/HainJo20.htm,NT-DE-DT,0,3,1986,False
Mike Halapin,/H/HalaMi20.htm,DT,0,4,1999,False
Dave Hale,/H/HaleDa20.htm,DT-DE,0,5,1973,False
Ryan Hale,/H/HaleRy20.htm,DT,0,2,2000,False
Jermaine Haley,/H/HaleJe20.htm,DT,0,5,2004,False
Bryan Hall,/H/HallBr00.htm,DT,0,1,2012,False
P.J. Hall,/H/HallP.00.htm,DT,0,2,2019,True
Ray Hall,/H/HallRa21.htm,DT,0,1,1995,False
Rhett Hall,/H/HallRh20.htm,DT,0,8,1998,False
Travis Hall,/H/HallTr20.htm,DT-DE,0,11,2005,False
Dean Hamel,/H/HameDe20.htm,DT,0,6,1990,False
Bobby Hamilton,/H/HamiBo20.htm,DE-DT,0,12,2007,False
Dominique Hamilton,/H/HamiDo00.htm,DT,0,3,2014,False
Justin Hamilton,/H/HamiJu00.htm,DT,0,2,2018,False
Keith Hamilton,/H/HamiKe20.htm,DT-DE,0,12,2003,False
Skip Hamilton,/H/HamiSk20.htm,DT,0,1,1987,False
Steve Hamilton,/H/HamiSt20.htm,DE-DT,0,4,1988,False
Wayne Hammond,/H/HammWa20.htm,DT,0,1,1976,False
Dan Hampton,/H/HampDa01.htm,DE-DT,1,12,1990,False
Casey Hampton,/H/HampCa00.htm,NT-DT,0,12,2012,False
Larry Hand,/H/HandLa20.htm,DE-DT,0,13,1977,False
Norman Hand,/H/HandNo20.htm,DT,0,9,2004,False
Johnathan Hankins,/H/HankJo00.htm,DT,0,7,2019,True
Dave Hanner,/H/HannDa00.htm,DT,0,13,1964,False
Craig Hanneman,/H/HannCr20.htm,DE-DT,0,4,1975,False
Roscoe Hansen,/H/HansRo21.htm,T-DT,0,1,1951,False
Dee Hardison,/H/HardDe21.htm,DE-DT-NT-DE,0,11,1988,False
Kevin Hardy,/H/HardKe20.htm,DT,0,5,1972,False
Robert Hardy,/H/HardRo21.htm,DT,0,4,1982,False
Javon Hargrave,/H/HargJa00.htm,DT,0,4,2019,True
Andy Harmon,/H/HarmAn20.htm,DT-DE,0,7,1997,False
Alan Harper,/H/HarpAl20.htm,DT,0,1,2004,False
Charlie Harper,/H/HarpCh20.htm,T-G-DT,0,7,1972,False
Justin Harrell,/H/HarrJu99.htm,DT,0,4,2010,False
DaJohn Harris,/H/HarrDa02.htm,DT,0,1,2012,False
Jim Harris,/H/HarrJi21.htm,DT,0,3,1967,False
Orien Harris,/H/HarrOr20.htm,DT,0,4,2009,False
Richard Harris,/H/HarrRi21.htm,DE-DT,0,7,1977,False
Ra'Shon Harris,/H/HarrRa99.htm,DT,0,1,2009,False
Robert Harris,/H/HarrRo20.htm,DT-DE,0,8,1999,False
Roy Harris,/H/HarrRo22.htm,DE-DT,0,4,1987,False
Steven Harris,/H/HarrSt99.htm,DT,0,1,2007,False
Tommie Harris,/H/HarrTo99.htm,DT,0,8,2011,False
Damon Harrison,/H/HarrDa03.htm,DT,0,8,2019,True
Marcus Harrison,/H/HarrMa98.htm,DT,0,3,2010,False
Nolan Harrison,/H/HarrNo20.htm,DE-DT,0,10,2000,False
Roy Hart,/H/HartRo20.htm,NT-DT,0,3,1991,False
Waddey Harvey,/H/HarvWa20.htm,DT,0,2,1970,False
George Hasenohrl,/H/HaseGe20.htm,DT,0,1,1974,False
Harald Hasselbach,/H/HassHa20.htm,DE-DT,0,7,2000,False
Johnny Hatley,/H/HatlJo20.htm,G-DT,0,8,1960,False
Rickey Hatley,/H/HatlRi00.htm,DT,0,1,2017,False
Art Hauser,/H/HausAr20.htm,DT-T-G,0,8,1961,False
Dave Haverdick,/H/HaveDa20.htm,DT,0,1,1970,False
Ricky Havill-Heimuli,/H/HaviRi00.htm,DT,0,1,2014,False
Bill Hawkins,/H/HawkBi20.htm,DE-DT,0,4,1992,False
Anttaj Hawthorne,/H/HawtAn20.htm,DT,0,2,2006,False
Nick Hayden,/H/HaydNi99.htm,DT,0,8,2015,False
Eric Hayes,/H/HayeEr20.htm,DT-DE-NT,0,4,1993,False
Jim Hayes,/H/HayeJi20.htm,DT-DE,0,2,1966,False
Raymond Hayes,/H/HayeRa20.htm,DT,0,1,1968,False
Albert Haynesworth,/H/HaynAl20.htm,DT,0,10,2011,False
Ted Hazelwood,/H/HazeTe20.htm,T-DT,0,5,1953,False
Don Healy,/H/HealDo20.htm,DT-G,0,5,1962,False
Kellen Heard,/H/HearKe00.htm,DT,0,2,2012,False
Joel Heath,/H/HeatJo00.htm,DT,0,4,2019,True
Bruce Hector,/H/HectBr00.htm,DT,0,2,2019,True
Bob Heinz,/H/HeinBo21.htm,DT-DE,0,10,1978,False
Jerry Helluin,/H/HellJe20.htm,DT,0,9,1960,False
John Henderson,/H/HendJo99.htm,DT,0,10,2011,False
Mario Henderson,/H/HendMa21.htm,DT,0,4,2010,False
Bob Hendren,/H/HendBo20.htm,T-DT-DE,0,3,1951,False
Dwayne Hendricks,/H/HendDw00.htm,DT,0,1,2011,False
Karl Henke,/H/HenkKa20.htm,DE-DT,0,2,1969,False
Chad Hennings,/H/HennCh20.htm,DT-DE,0,9,2000,False
Urban Henry,/H/HenrUr20.htm,DT,0,4,1964,False
Willie Henry,/H/HenrWi00.htm,DT,0,2,2018,False
Bill Herchman,/H/HercBi20.htm,DT,0,7,1962,False
Fred Heron,/H/HeroFr20.htm,DT-DE,0,7,1972,False
Treyvon Hester,/H/HestTr00.htm,DT,0,3,2019,True
Brandon Hicks,/H/HickBr20.htm,DT,0,1,2003,False
Tom Higgins,/H/HiggTo20.htm,T-G-DT,0,3,1955,False
B.J. Hill,/H/HillB.00.htm,DT,0,2,2019,True
Charles Hill,/H/HillCh20.htm,DT,0,1,2002,False
Jordan Hill,/H/HillJo01.htm,DT,0,4,2016,False
Sammie Lee Hill,/H/HillSa99.htm,DT,0,7,2015,False
Stan Hindman,/H/HindSt20.htm,DE-DT,0,9,1974,False
George Hinkle,/H/HinkGe20.htm,DE-NT-DT,0,6,1993,False
Chuck Hinton,/H/HintCh20.htm,DT,0,9,1972,False
Nate Hobgood-Chittick,/H/HobgNa20.htm,DT,0,4,2002,False
Chris Hoke,/H/HokeCh20.htm,NT-DT,0,8,2011,False
Darius Holland,/H/HollDa20.htm,DT,0,10,2004,False
Vonnie Holliday,/H/HollVo20.htm,DE-DT,0,15,2012,False
Willie Holman,/H/HolmWi20.htm,DE-DT,0,6,1973,False
Ernie Holmes,/H/HolmEr20.htm,DT-NT,0,7,1978,False
Pat Holmes,/H/HolmPa00.htm,DE-DT,0,8,1973,False
Bernard Holsey,/H/HolsBe20.htm,DT-DE,0,8,2003,False
Pierce Holt,/H/HoltPi00.htm,DE-DT,0,8,1995,False
Gordy Holz,/H/HolzGo20.htm,DT-T,0,5,1964,False
Evander Hood,/H/HoodEv99.htm,DT,0,10,2018,False
Larry Horton,/H/HortLa20.htm,DE-DT,0,1,1972,False
Bob Hoskins,/H/HoskBo20.htm,DT-G,0,6,1975,False
Lamarr Houston,/H/HousLa99.htm,DT,0,8,2017,False
Chris Hovan,/H/HovaCh20.htm,DT,0,10,2009,False
Billy Howard,/H/HowaBi20.htm,DE-DT,0,3,1976,False
Brian Howard,/H/HowaBr20.htm,DT,0,2,2005,False
Erik Howard,/H/HowaEr00.htm,NT-DT-DE,0,11,1996,False
Jaye Howard,/H/HowaJa00.htm,DT,0,5,2016,False
Lane Howell,/H/HoweLa20.htm,T-DT,0,7,1969,False
Bill Hudson,/H/HudsBi00.htm,DT,0,3,1963,False
Albert Huggins,/H/HuggAl01.htm,DT,0,1,2019,True
John Hughes,/H/HughJo00.htm,DT,0,6,2017,False
Montori Hughes,/H/HughMo00.htm,DT,0,4,2016,False
Don Hultz,/H/HultDo20.htm,DE-DT,0,12,1974,False
George Hultz,/H/HultGe20.htm,DT,0,1,1962,False
Cletidus Hunt,/H/HuntCl20.htm,DT-DE,0,6,2004,False
Jim Lee Hunt,/H/HuntJi00.htm,DT-DE,0,11,1970,False
Kevin Huntley,/H/HuntKe21.htm,DT,0,2,2007,False
Maurice Hurst,/H/HursMa00.htm,DT,0,2,2019,True
Ed Husmann,/H/HusmEd00.htm,DT-G-DE-LB,0,13,1965,False
Gaylon Hyder,/H/HydeGa20.htm,DT,0,2,2000,False
Kerry Hyder,/H/HydeKe01.htm,DT,0,6,2019,True
Israel Idonije,/I/IdonIs20.htm,DT,0,10,2013,False
Mekeli Ieremia,/I/IereMe20.htm,DT,0,1,1978,False
Ike Igbinosun,/I/IgbiIk00.htm,DT,0,3,2014,False
Martin Imhof,/I/ImhoMa20.htm,DE-DT,0,5,1976,False
Jerry Inman,/I/InmaJe20.htm,DT,0,8,1973,False
Junior Ioane,/I/IoanJu20.htm,DT,0,5,2005,False
Matthew Ioannidis,/I/IoanMa01.htm,DT,0,4,2019,True
Corvey Irvin,/I/IrviCo99.htm,DT,0,4,2013,False
Jabari Issa,/I/IssaJa20.htm,DE-DT,0,2,2001,False
Travis Ivey,/I/IveyTr00.htm,DT,0,1,2010,False
Joey Ivie,/I/IvieJo00.htm,DT,0,1,2019,True
Grady Jackson,/J/JackGr20.htm,DT,0,13,2009,False
Joey Jackson,/J/JackJo21.htm,DE-DT,0,6,1977,False
Malik Jackson,/J/JackMa02.htm,DT,0,8,2019,True
T.J. Jackson,/J/JackTo20.htm,DT,0,3,2008,False
Tyoka Jackson,/J/JackTy20.htm,DE-DT,0,13,2006,False
Proverb Jacobs,/J/JacoPr20.htm,T-DT,0,7,1964,False
Ray Jacobs,/J/JacoRa20.htm,DT-DE,0,7,1969,False
Larry Jacobson,/J/JacoLa20.htm,DT-DE,0,3,1974,False
Harry Jagielski,/J/JagiHa20.htm,DT-T,0,6,1961,False
Larry Jameson,/J/JameLa20.htm,DT,0,1,1976,False
Chuck Janerette,/J/JaneCh20.htm,DT-T-G,0,6,1965,False
Mike Jarmoluk,/J/JarmMi00.htm,DT-T-MG,0,10,1955,False
Grady Jarrett,/J/JarrGr00.htm,DT,0,5,2019,True
Tyrique Jarrett,/J/JarrTy00.htm,DT,0,1,2017,False
Curt Jarvis,/J/JarvCu20.htm,NT-DE-DT,0,4,1990,False
Ed Jasper,/J/JaspEd20.htm,DT-NT,0,9,2005,False
Ricky Jean-Francois,/J/JeanRi99.htm,DT,0,10,2018,False
Jason Jefferson,/J/JeffJa21.htm,DT,0,4,2008,False
Quinton Jefferson,/J/JeffQu00.htm,DT,0,4,2019,True
Al Jenkins,/J/JenkAl20.htm,G-T-DE-DT,0,5,1973,False
Cullen Jenkins,/J/JenkCu20.htm,DT,0,13,2016,False
John Jenkins,/J/JenkJo00.htm,DT,0,7,2019,True
Kris Jenkins,/J/JenkKr00.htm,DT,0,10,2010,False
Walt Jenkins,/J/JenkWa20.htm,DE-DT,0,1,1955,False
Timmy Jernigan,/J/JernTi00.htm,DT,0,6,2019,True
Tony Jerod-Eddie,/J/JeroTo00.htm,DT,0,5,2016,False
Peria Jerry,/J/JerrPe99.htm,DT,0,5,2013,False
Gary Jeter,/J/JeteGa20.htm,DE-DT,0,13,1989,False
Tommy Jeter,/J/JeteTo20.htm,DT,0,5,1996,False
Antonio Johnson,/J/JohnAn03.htm,DT,0,6,2013,False
Anthony Johnson,/J/JohnAn04.htm,DT,0,4,2017,False
Austin Johnson,/J/JohnAu01.htm,DT,0,4,2019,True
Bill Johnson,/J/JohnBi22.htm,DT-DE,0,8,1999,False
Charles Johnson,/J/JohnCh21.htm,NT-DT,0,5,1983,False
Charlie Johnson,/J/JohnCh22.htm,DT,0,3,1968,False
Chuck Johnson,/J/JohnCh27.htm,DT,0,1,1993,False
Dennis Johnson,/J/JohnDe23.htm,DE-DT,0,5,1978,False
Edward Johnson,/J/JohnEd99.htm,DT,0,4,2010,False
Ellis Johnson,/J/JohnEl20.htm,DT-DE,0,10,2004,False
Gary Johnson,/J/JohnGa00.htm,DT-DE-NT,0,11,1985,False
Greg Johnson,/J/JohnGr20.htm,DT-NT-DE,0,1,1977,False
Jaleel Johnson,/J/JohnJa09.htm,DT,0,3,2019,True
Jerry Johnson,/J/JohnJe21.htm,DT,0,1,2001,False
John Johnson,/J/JohnJo21.htm,DT,0,7,1969,False
Kamal Johnson,/J/JohnKa00.htm,DT,0,1,2014,False
Ken Johnson,/J/JohnKe24.htm,DE-DT,0,7,1977,False
Kevin Johnson,/J/JohnKe28.htm,DT,0,3,1997,False
Mario Johnson,/J/JohnMa21.htm,DT-G,0,2,1993,False
Nate Johnson,/J/JohnNa20.htm,T-DT,0,5,1950,False
Spencer Johnson,/J/JohnSp20.htm,DT,0,9,2012,False
Tank Johnson,/J/JohnTa20.htm,DT,0,7,2010,False
Thomas Johnson,/J/JohnTh20.htm,DT-DE,0,5,2009,False
Tim Johnson,/J/JohnTi20.htm,DT-DE,0,10,1996,False
Toby Johnson,/J/JohnTo02.htm,DT,0,1,2016,False
Tom Johnson,/J/JohnTo21.htm,DT,0,1,1952,False
Tom Johnson,/J/JohnTo01.htm,DT,0,8,2018,False
Travis Johnson,/J/JohnTr20.htm,DT,0,6,2010,False
Walt Johnson,/J/JohnWa20.htm,DT,0,1,1987,False
Walter Johnson,/J/JohnWa00.htm,DT,0,13,1977,False
Johnny Jolly,/J/JollJo20.htm,DT,0,8,2013,False
Abry Jones,/J/JoneAb00.htm,DT,0,7,2019,True
Aki Jones,/J/JoneAk20.htm,DE-DT,0,1,2005,False
Arthur Jones,/J/JoneAr22.htm,DT,0,8,2017,False
Chris Jones,/J/JoneCh04.htm,DT,0,4,2016,False
Chris Jones,/J/JoneCh09.htm,DT,0,4,2019,True
Cody Jones,/J/JoneCo00.htm,DT-DE,0,9,1982,False
D.J. Jones,/J/JoneD.01.htm,DT,0,3,2019,True
DaQuan Jones,/J/JoneDa04.htm,DT,0,6,2019,True
Derrick Jones,/J/JoneDe20.htm,DT-DE,0,1,2007,False
Ernest Jones,/J/JoneEr20.htm,DT-DE,0,5,1999,False
James Jones,/J/JoneJa20.htm,DT-NT,0,10,2000,False
Jason Jones,/J/JoneJa99.htm,DT,0,9,2016,False
Jerry Jones,/J/JoneJe23.htm,T-DE-DT,0,4,1969,False
Jimmie Jones,/J/JoneJi22.htm,DT-DE,0,8,1997,False
Justin Jones,/J/JoneJu03.htm,DT,0,2,2019,True
Marcus Jones,/J/JoneMa20.htm,DE-DT,0,6,2001,False
Marlon Jones,/J/JoneMa21.htm,DE-DT,0,3,1989,False
Nazair Jones,/J/JoneNa00.htm,DT,0,2,2018,True
Stan Jones,/J/JoneSt01.htm,G-DT-T,1,13,1966,False
Terry Jones,/J/JoneTe21.htm,NT-DT,0,7,1984,False
Willie Jones,/J/JoneWi20.htm,DT-DE,0,5,1971,False
Henry Jordan,/J/JordHe00.htm,DT-DE,1,13,1969,False
Omari Jordan,/J/JordOm20.htm,DT,0,1,2004,False
Joe Joseph,/J/JoseJo21.htm,DT,0,1,2010,False
Linval Joseph,/J/JoseLi99.htm,DT,0,10,2019,True
Sebastian Joseph,/J/JoseSe00.htm,DT,0,1,2019,True
William Joseph,/J/JoseWi20.htm,DT,0,7,2009,False
Bob Joswick,/J/JoswBo20.htm,DE-DT,0,2,1969,False
Don Joyce,/J/JoycDo00.htm,DE-DT,0,12,1962,False
John Jurkovic,/J/JurkJo20.htm,DT-NT,0,9,1999,False
Mike Kadish,/K/KadiMi20.htm,DT-NT,0,9,1981,False
Bob Kampa,/K/KampBo20.htm,DT,0,2,1974,False
Aaron Kampman,/K/KampAa99.htm,DE-DT,0,10,2011,False
Jim Kanicki,/K/KaniJi20.htm,DT,0,9,1971,False
John Kapele,/K/KapeJo20.htm,DE-DT-T,0,3,1962,False
Alex Karras,/K/KarrAl00.htm,DT,0,13,1970,False
Lou Karras,/K/KarrLo20.htm,DT,0,3,1952,False
Ted Karras,/K/KarrTe21.htm,DT,0,1,1987,False
Jim Katcavage,/K/KatcJi00.htm,DE-DT,0,13,1968,False
Joe Katchik,/K/KatcJo20.htm,DT,0,1,1960,False
Steve Kaufusi,/K/KaufSt20.htm,DE-DT,0,2,1990,False
Frank Kearse,/K/KearFr00.htm,DT,0,5,2015,False
Tom Keating,/K/KeatTo00.htm,DT,0,12,1975,False
Bill Keating,/K/KeatBi20.htm,DT-G,0,2,1967,False
Brad Keeney,/K/KeenBr20.htm,DT,0,1,1996,False
Louie Kelcher,/K/KelcLo00.htm,DT-NT,0,10,1984,False
Wade Keliikipi,/K/KeliWa00.htm,DT,0,1,2014,False
Ethan Kelley,/K/KellEt20.htm,DT,0,4,2007,False
Kevin Kellin,/K/KellKe21.htm,DT,0,3,1988,False
Bob Kelly,/K/KellBo23.htm,T-DT,0,8,1968,False
Tommy Kelly,/K/KellTo21.htm,DE-DT,0,11,2014,False
Ma'ake Kemoeatu,/K/KemoMa20.htm,DT,0,11,2012,False
Matt Keneley,/K/KeneMa20.htm,DT,0,1,1999,False
John Kenerson,/K/KeneJo20.htm,DE-DT,0,3,1962,False
Cortez Kennedy,/K/KennCo00.htm,DT,1,11,2000,False
Jimmy Kennedy,/K/KennJi21.htm,DT,0,9,2011,False
Marcus Keyes,/K/KeyeMa20.htm,DT,0,1,1996,False
Ed Khayat,/K/KhayEd20.htm,DT-DE-T,0,10,1966,False
Bob Kilcullen,/K/KilcBo20.htm,DT-DE-T,0,10,1966,False
Darius Kilgo,/K/KilgDa01.htm,DT,0,4,2018,True
Cedric Killings,/K/KillCe20.htm,DT,0,8,2007,False
Bucko Kilroy,/K/KilrBu00.htm,G-MG-T-DT,0,13,1955,False
