Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Ed Justice,/J/JustEd20.htm,WB-HB,0,7,1942,False
Dick King,/K/KingDi20.htm,FB-WB-TB-HB,0,3,1923,False
John Klasnic,/K/KlasJo20.htm,WB-DB,0,1,1948,False
Mike Klotovich,/K/KlotMi20.htm,WB,0,1,1945,False
Walt Koppisch,/K/KoppWa20.htm,TB-WB-HB,0,2,1926,False
Steve Lach,/L/LachSt20.htm,WB-FB-HB,0,6,1947,False
Jimmy Lawrence,/L/LawrJi20.htm,WB-HB,0,4,1939,False
Bill Lazetich,/L/LazeBi20.htm,WB-DB,0,4,1942,False
Tiny Lewis,/L/LewiTi21.htm,BB-FB-WB,0,2,1931,False
Don Lieberum,/L/LiebDo20.htm,WB,0,1,1942,False
Chim Lingrel,/L/LingCh20.htm,WB-HB-FB,0,1,1923,False
Howie Livingston,/L/LiviHo20.htm,FB-WB-HB,0,10,1953,False
Lloyd Madden,/M/MaddLl20.htm,WB-DB,0,1,1940,False
Elmer Madarik,/M/MadaEl21.htm,HB-WB,0,4,1948,False
Dave Maginnes,/M/MagiDa20.htm,WB-HB,0,1,1921,False
Dante Magnani,/M/MagnDa20.htm,HB-WB,0,11,1950,False
Grover Malone,/M/MaloGr20.htm,HB-WB,0,4,1923,False
Johnny Martin,/M/MartJo21.htm,WB-HB,0,5,1945,False
Ned Mathews,/M/MathNe20.htm,WB-HB,0,7,1947,False
Earl Maves,/M/MaveEa20.htm,WB,0,1,1948,False
Frank McCormick,/M/McCoFr21.htm,WB-FB,0,2,1921,False
Ed McEvoy,/M/McEvEd20.htm,WB,0,1,1926,False
Wally McIlwain,/M/McIlWa20.htm,WB,0,1,1926,False
Al McIntosh,/M/McInAl20.htm,WB,0,2,1926,False
Bill McKalip,/M/McKaBi20.htm,E-WB,0,6,1936,False
Bill McNelis,/M/McNeBi20.htm,WB,0,1,1927,False
Bill McRaven,/M/McRaBi20.htm,WB,0,1,1939,False
Bill McWilliams,/M/McWiBi20.htm,WB,0,1,1934,False
Eddie Meeks,/M/MeekEd20.htm,WB,0,1,1922,False
Bill Meisner,/M/MeisBi20.htm,WB,0,1,1921,False
Dutch Mellody,/M/MellDu20.htm,WB-C,0,1,1920,False
Tom Melvin,/M/MelvTo20.htm,E-WB,0,1,1921,False
Lou Metzger,/M/MetzLo20.htm,FB-WB,0,1,1926,False
Al Miller,/M/MillAl20.htm,WB-HB-FB-BB,0,1,1929,False
Blake Miller,/M/MillBl20.htm,WB-E,0,2,1921,False
Joe Mills,/M/MillJo26.htm,C-E-TB-G-WB,0,5,1926,False
Hal Moe,/M/MoexHa20.htm,WB,0,1,1933,False
Eddie Moegle,/M/MoegEd20.htm,WB,0,2,1921,False
