Name,URL,Position,HallOfFame,TotalYears,LastYear,Active,MVP,Pro Bowl,All-Pro,SB Champ,AP PoY
K.C. Asiodu,/A/AsioK.00.htm,LB,0,2,2010,False,0,0,0,0,0
Nate Askew,/A/AskeNa01.htm,LB,0,1,2014,False,0,0,0,0,0
Corey Atkins,/A/AtkiCo20.htm,LB,0,1,2000,False,0,0,0,0,0
Kelvin Atkins,/A/AtkiKe20.htm,LB,0,1,1983,False,0,0,0,0,0
Larry Atkins,/A/AtkiLa20.htm,LB,0,5,2003,False,0,0,0,0,0
Al Atkinson,/A/AtkiAl00.htm,LB,0,10,1974,False,0,1,0,1,0
Todd Auer,/A/AuerTo20.htm,LB,0,1,1987,False,0,0,0,0,0
David Aupiu,/A/AupiDa20.htm,LB,0,1,1987,False,0,0,0,0,0
Chuck Avedisian,/A/AvedCh20.htm,G-LB,0,3,1944,False,0,0,0,0,0
Sisto Averno,/A/AverSi20.htm,LB-MG-G,0,5,1954,False,0,0,0,0,0
Ken Avery,/A/AverKe20.htm,LB,0,9,1975,False,0,0,0,0,0
Brendon Ayanbadejo,/A/AyanBr99.htm,LB,0,10,2012,False,0,3,0,1,0
Kole Ayi,/A/AyixKo20.htm,LB,0,2,2002,False,0,0,0,1,0
Akin Ayodele,/A/AyodAk20.htm,LB,0,9,2010,False,0,0,0,0,0
Remi Ayodele,/A/AyodRe99.htm,LB,0,5,2011,False,0,0,0,1,0
Bob Babich,/B/BabiBo20.htm,LB,0,9,1978,False,0,0,0,0,0
Gene Babb,/B/BabbGe20.htm,LB-FB,0,7,1963,False,0,0,0,0,0
Joe Azelby,/A/AzelJo20.htm,LB,0,1,1984,False,0,0,0,0,0
John Babinecz,/B/BabiJo22.htm,LB,0,4,1975,False,0,0,0,0,0
Ed Bagdon,/B/BagdEd20.htm,G-MG-LB,0,3,1952,False,0,0,0,0,0
Carlton Bailey,/B/BailCa20.htm,LB,0,10,1997,False,0,0,0,0,0
Boss Bailey,/B/BailBo20.htm,LB,0,6,2008,False,0,0,0,0,0
Patrick Bailey,/B/BailPa99.htm,LB,0,6,2013,False,0,0,0,1,0
Charles Baker,/B/BakeCh20.htm,LB,0,8,1987,False,0,0,0,0,0
Johnny Baker,/B/BakeJo23.htm,LB-DE,0,5,1967,False,0,0,0,0,0
Jon Baker,/B/BakeJo00.htm,DG-LB-G,0,4,1952,False,0,2,0,0,0
Ralph Baker,/B/BakeRa20.htm,LB,0,11,1974,False,0,0,0,1,0
Myron Baker,/B/BakeMy20.htm,LB,0,5,1997,False,0,0,0,0,0
Frank Balazs,/B/BalaFr20.htm,FB-LB-DB,0,7,1945,False,0,1,0,0,0
Mike Baldassin,/B/BaldMi20.htm,LB,0,2,1978,False,0,0,0,0,0
Eric Bakhtiari,/B/BakhEr00.htm,LB,0,4,2012,False,0,0,0,0,0
Jack Baldwin,/B/BaldJa20.htm,C-LB,0,3,1948,False,0,0,0,0,0
Johnny Baldwin,/B/BaldJo99.htm,LB,0,1,2007,False,0,0,0,0,0
Larry Ball,/B/BallLa20.htm,LB,0,7,1978,False,0,0,0,2,0
Mike Ballou,/B/BallMi21.htm,LB,0,1,1970,False,0,0,0,0,0
Bob Balog,/B/BaloBo20.htm,C-LB,0,2,1950,False,0,0,0,0,0
Mike Balogun,/B/BaloMi20.htm,LB,0,1,2010,False,0,0,0,0,0
Carl Banks,/B/BankCa00.htm,LB,0,12,1995,False,0,1,1,2,0
Chip Banks,/B/BankCh01.htm,LB,0,11,1992,False,0,4,1,0,0
Bruce Bannon,/B/BannBr20.htm,LB,0,2,1974,False,0,0,0,1,0
Al Bansavage,/B/BansAl20.htm,LB,0,2,1961,False,0,0,0,0,0
Vince Banonis,/B/BanoVi20.htm,C-T-LB,0,12,1953,False,0,0,0,0,0
Tully Banta-Cain,/B/BantTu20.htm,LB,0,8,2010,False,0,0,0,2,0
