Name,URL,Position,HallOfFame,TotalYears,LastYear,Active,MVP,Pro Bowl,All-Pro,SB Champ,AP PoY
Michael Strahan,/S/StraMi02.htm,DE,1,15,2007,False,0,7,4,1,0
Adrian Clayborn,/C/ClayAd00.htm,DL,0,9,2019,True,0,0,0,1,0
Danny Stubbs,/S/StubDa20.htm,DE-LB,0,11,1998,False,0,0,0,2,0
Pat Summerall,/S/SummPa20.htm,DE-E-K,0,10,1961,False,0,0,0,0,0
Art Strahan,/S/StraAr20.htm,DT-DE,0,4,1968,False,0,0,0,0,0
Thomas Strauthers,/S/StraTh20.htm,DE-DT,0,9,1991,False,0,0,0,0,0
James Stroschein,/S/StroJa20.htm,DE,0,1,1951,False,0,0,0,0,0
